Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
coffeecountytn.org,,County Government,Tennessee,accepted term,"Coffee County, TN -- Note added 6/24/14 6:58",http://coffeecountytn.org/,6/6/13 18:08
coffeycountyks.org,,County Government,Kansas,accepted term,"Coffey County, KS -- Note added 7/1/14 6:18",http://coffeycountyks.org/,6/6/13 18:08
coj.net,,County Government,Florida,accepted term,"Jacksonville and Duval County, FL -- Note added 6/17/15 12:02",http://www.coj.net/,6/6/13 18:08
colbertcounty.org,,County Government,Alabama,accepted term,"Colbert County, AL -- Note added 7/15/13 14:57",http://colbertcounty.org/,6/6/13 18:08
colecounty.org,,County Government,Missouri,accepted term,"County:  Cole County, MO. n  -- Note added 10/1/15 19:22",http://colecounty.org/,6/6/13 18:08
colletoncounty.org,,County Government,South Carolina,accepted term,"colleton county, sc -- Note added 8/28/15 13:41",http://colletoncounty.org/,6/6/13 18:08
colliergov.net,,County Government,Florida,accepted term,"Collier County, FL -- Note added 6/17/15 12:04",http://www.colliergov.net/,6/6/13 18:08
columbiaco.com,,County Government,Washington,accepted term,"Columbia County, WA -- Note added 1/22/14 17:15",http://columbiaco.com/,6/6/13 18:08
columbiacountyfla.com,,County Government,Florida,accepted term,"Columbia County, FL -- Note added 6/17/15 12:05",http://columbiacountyfla.com/default.asp,6/6/13 18:08
columbiacountyny.com,,County Government,New York,accepted term,"Columbia County, NY -- Note added 6/29/15 14:44",http://www.columbiacountyny.com/,6/6/13 18:08
columbianacounty.org,,County Government,Ohio,accepted term,"County of Columbiana, OH -- Note added 3/13/14 15:41",http://columbianacounty.org/,6/6/13 18:08
columbiapa.org,,County Government,Pennsylvania,accepted term,"Columbia County, PA -- Note added 9/9/14 19:48",http://www.columbiapa.org/,6/6/13 18:08
columbusco.org,,County Government,North Carolina,accepted term,"columbus county, nc -- Note added 9/11/15 19:48",http://columbusco.org/,6/6/13 18:08
comanchecounty.us,,County Government,Oklahoma,accepted term,"Comanche County, OK -- Note added 8/2/13 15:00",http://comanchecounty.us/,6/6/13 18:08
connectseward.org/cgov,,County Government,Nebraska,accepted term,"Seward County, NE -- Note added 12/6/13 19:00",http://www2.connectseward.org/cgov/,6/6/13 18:08
conversecounty.org,,County Government,Wyoming,accepted term,"Converse County, WY -- Note added 6/7/13 15:42",http://conversecounty.org/,6/6/13 18:08
cookcountyclerkofcourt.org,,County Government,Illinois,accepted term,"Cook County Clerk of the Circuit Court, IL -- Note added 7/1/14 20:13",http://www.cookcountyclerkofcourt.org/,6/6/13 18:08
cortland-co.org,,County Government,New York,accepted term,"Cortland County,NY -- Note added 6/29/15 14:52",http://www.cortland-co.org/,6/6/13 18:08
coryellcounty.org,,County Government,Texas,accepted term,"Coryell County, TX -- Note added 7/27/15 6:12",http://www.coryellcounty.org/,6/6/13 18:08
cosb.us,,County Government,California,accepted term,"San Benito County, CA -- Note added 11/19/13 20:34",http://www.cosb.us/,6/6/13 18:08
coshoctoncounty.net,,County Government,Ohio,accepted term,"County of Coshocton, OH -- Note added 3/13/14 15:46",http://www.coshoctoncounty.net/,6/6/13 18:08
county.allegheny.pa.us,,County Government,Pennsylvania,accepted term,"Allegheny County, PA -- Note added 11/22/13 14:12",http://county.allegheny.pa.us/,6/6/13 18:08
countycourthouse.org,,County Government,Oklahoma,accepted term,"Washington County, OK -- Note added 8/2/13 14:54",http://countycourthouse.org/,8/2/13 14:54
countynewscenter.com,,County Government,California,accepted term,"San Diego County News Center (County of San Diego, CA) -- Note added 8/22/14 15:32",http://www.countynewscenter.com/,8/22/14 15:31
countyofamherst.com,,County Government,Virginia,accepted term,"Amherst County, VA -- Note added 6/6/14 20:12",http://countyofamherst.com/,6/6/13 18:08
countyofcolusa.org,,County Government,California,accepted term,"County of Colusa, CA -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
countyofdane.com,,County Government,Wisconsin,accepted term,"Dane County, WI -- Note added 8/5/14 5:14",https://www.countyofdane.com/,6/6/13 18:08
countyofindiana.org,,County Government,Pennsylvania,accepted term,"Indiana County, PA -- Note added 11/21/13 14:32",http://www.countyofindiana.org/,6/6/13 18:08
countyofnewaygo.com,,County Government,Michigan,accepted term,"county of newaygo, mi -- Note added 9/3/15 14:27",http://countyofnewaygo.com/,6/6/13 18:08
countyofsb.org,,County Government,California,accepted term,"County of Santa Barbara, CA -- Note added 8/25/14 16:52",http://www.countyofsb.org/,6/6/13 18:08
countyofunion.org,,County Government,South Carolina,accepted term,"union county, sc -- Note added 8/28/15 13:41",http://www.countyofunion.org/default.asp?sec_id=180003405,6/6/13 18:08
countyofupshur.com,,County Government,Texas,accepted term,"Upshur County, TX -- Note added 7/27/15 6:14",http://countyofupshur.com/,6/6/13 18:08
courtclerk.org,,County Government,Ohio,accepted term,"Clerk of Courts for Hamilton County, OH -- Note added 3/13/14 15:52",http://courtclerk.org/,6/6/13 18:08
courthouse.kay.ok.us,,County Government,Oklahoma,accepted term,"County of Kay, OK -- Note added 8/2/13 14:53",http://courthouse.kay.ok.us/,6/6/13 18:08
covcounty.com,,County Government,Alabama,accepted term,"Covington County, AL -- Note added 7/17/13 13:37",http://www.covcounty.com/,7/17/13 13:36
cowleycounty.org,,County Government,Kansas,accepted term,"Cowley County, KS -- Note added 7/1/14 6:20",http://www.cowleycounty.org/,6/6/13 18:08
cppj.net,,County Government,Louisiana,accepted term,Calcasieu Parish Police Jury -- Note added 1/13/14 12:05,http://cppj.net/,6/6/13 18:08
craigheadcounty.org,,County Government,Arkansas,accepted term,"Craighead County, AR -- Note added 7/17/13 18:40",http://www.craigheadcounty.org/,6/6/13 18:08
cravencounty.com,,County Government,North Carolina,accepted term,"Craven County, NC -- Note added 12/6/13 12:09",http://www.cravencounty.com/,6/25/13 16:26
crawford-county.org,,County Government,Arkansas,accepted term,"Crawford County, AR -- Note added 7/17/13 18:41",http://crawford-county.org/,6/6/13 18:08
crawfordco.org,,County Government,Michigan,accepted term,"crawford county, mi -- Note added 9/3/15 14:28",http://crawfordco.org/,6/6/13 18:08
crawfordcounty.org,,County Government,Iowa,accepted term,"Crawford county, Ia -- Note added 8/25/15 20:19",http://crawfordcounty.org/,6/6/13 18:08
crawfordcountykansas.org,,County Government,Kansas,accepted term,"Crawford County, KS -- Note added 7/1/14 6:22",http://www.crawfordcountykansas.org/,6/6/13 18:08
crawfordcountywi.org,,County Government,Wisconsin,accepted term,"Crawford County, WI -- Note added 8/5/14 5:14",http://crawfordcountywi.org/,6/6/13 18:08
creekcountyonline.com,,County Government,Oklahoma,accepted term,"Creek County, OK -- Note added 8/2/13 14:56",http://creekcountyonline.com/,8/2/13 14:56
crowwing.us,,County Government,Minnesota,accepted term,"Crow Wing County, Minnesota -- Note added 6/25/13 16:30",http://www.crowwing.us/,6/6/13 18:08
cumberlandcounty.org,,County Government,Maine,accepted term,"cumberland county, me -- Note added 8/27/15 18:10",http://cumberlandcounty.org/,6/6/13 18:08
currycounty.org,,County Government,New Mexico,accepted term,"Curry County, NM -- Note added 7/16/14 5:25",http://www.currycounty.org/,6/6/13 18:08
custer.okcounties.org,,County Government,Oklahoma,accepted term,"Custer County, OK -- Note added 8/2/13 14:47",http://custer.okcounties.org/,8/2/13 14:47
cuyahogacounty.us,,County Government,Ohio,accepted term,"County of Cuyahoga, OH -- Note added 3/13/14 16:07",http://cuyahogacounty.us/,6/6/13 18:08
daggettcounty.org,,County Government,Utah,accepted term,"Daggett County, UT -- Note added 7/8/13 18:41",http://daggettcounty.org/,6/6/13 18:08
dalecountyal.org,,County Government,Alabama,accepted term,"Dale County, AL -- Note added 7/17/13 13:38",http://dalecountyal.org/,7/17/13 13:38
darcosc.com,,County Government,South Carolina,accepted term,"darlington county, sc -- Note added 8/28/15 13:44",http://darcosc.com/,6/6/13 18:08
davisoncounty.org,,County Government,South Dakota,accepted term,"Davison County, SD -- Note added 7/17/14 5:30",http://www.davisoncounty.org/,6/6/13 18:08
dawsoncone.com,,County Government,Nebraska,candidate term,"Dawson County, NE -- Note added 12/6/13 19:12",#N/A,6/6/13 18:08
dawsoncounty.org,,County Government,Georgia,accepted term,"Dawson County, Ga -- Note added 8/25/15 15:19",http://dawsoncounty.org/,6/6/13 18:08
dawsoncountymontana.com,,County Government,Montana,accepted term,"Dawson County, MT -- Note added 7/31/13 16:14",http://dawsoncountymontana.com/,6/6/13 18:08
dawsoncountyne.org,,County Government,Nebraska,candidate term,"Dawson County, NE -- Note added 12/6/13 19:13",#N/A,12/6/13 19:13
dearborncounty.org,,County Government,Indiana,accepted term,"dearborne County, In -- Note added 8/27/15 14:29",http://dearborncounty.org/,6/6/13 18:08
decaturcountytn.org,,County Government,Tennessee,accepted term,"Decatur County, TN -- Note added 6/24/14 7:01",http://decaturcountytn.org/,6/6/13 18:08
defiance-county.com,,County Government,Ohio,accepted term,"County of Defiance, OH -- Note added 3/13/14 16:31",http://defiance-county.com/,6/6/13 18:08
dekalbcounty.org,,County Government,Illinois,accepted term,"DeKalb County, IL -- Note added 7/1/14 20:22",http://www.dekalbcounty.org/,6/6/13 18:08
dekalbcountyal.us,,County Government,Alabama,accepted term,Dekalb County Alabama Commission - http://www.dekalbcountyal.us/ -- Note added 7/15/13 15:32,http://www.dekalbcountyal.us/joomla1/,6/6/13 18:08
dekalbda.org,,County Government,Georgia,accepted term,"Dekalb County, GA, District Attorney -- Note added 6/6/13 18:09",http://dekalbda.org/,6/6/13 18:09
delawareclerk.org,,County Government,Oklahoma,accepted term,Delaware County -- Note added 8/28/15 16:45,http://delaware.okcounties.org/officials/officialpage.aspx?officerid=8,8/2/13 14:55
deltacounty.com,,County Government,Colorado,accepted term,"Delta County, CO -- Note added 1/14/14 15:03",http://deltacounty.com/,6/6/13 18:08
deltacountymi.org,,County Government,Michigan,accepted term,"delta county, mi -- Note added 9/3/15 14:30",http://deltacountymi.org/,6/6/13 18:08
deschutes.org,,County Government,Oregon,accepted term,"Deschutes County, OR -- Note added 7/31/13 17:15",http://www.deschutes.org/,6/6/13 18:08
dewittcountyill.com,,County Government,Illinois,accepted term,"DeWitt County, IL -- Note added 7/1/14 20:23",http://dewittcountyill.com/,6/6/13 18:08
dickensonva.org,,County Government,Virginia,accepted term,"Dickenson County, VA -- Note added 8/2/13 14:03",http://dickensonva.org/,6/6/13 18:08
dinwiddieva.us,,County Government,Virginia,accepted term,"Dinwiddie County, VA -- Note added 6/6/14 20:24",http://dinwiddieva.us/,6/6/13 18:08
dkcoks.org,,County Government,Kansas,accepted term,"Dickinson County, KS -- Note added 7/1/14 6:27",http://dkcoks.org/,6/6/13 18:08
dmcounty.com,,County Government,Iowa,accepted term,"Des Moines County, Iowa -- Note added 6/6/13 18:08",http://dmcounty.com/,6/6/13 18:08
docogonet.com,,County Government,Maryland,accepted term,"Dorchester County, MD -- Note added 11/20/13 13:16",http://docogonet.com/,6/6/13 18:08
donaanacounty.org,,County Government,New Mexico,accepted term,"Dona Ana County, NM -- Note added 7/16/14 5:11",https://donaanacounty.org/,6/6/13 18:08
dorchestercounty.net,,County Government,South Carolina,accepted term,"dorchester county, sc -- Note added 8/28/15 13:45",http://www.dorchestercounty.net/,6/6/13 18:08
douglas-county.com,,County Government,Kansas,accepted term,"Douglas County, KS -- Note added 12/5/13 14:34",http://www.douglas-county.com/,6/6/13 18:08
douglascountywa.net,,County Government,Washington,accepted term,"Douglas County, WA -- Note added 4/7/14 17:49",http://www.douglascountywa.net/,6/6/13 18:08
douglascountywi.org,,County Government,Wisconsin,accepted term,"Douglas County, WI -- Note added 8/5/14 5:21",http://douglascountywi.org/,6/6/13 18:08
dubuquecounty.org,,County Government,Iowa,accepted term,"Dubuque County, Ia -- Note added 8/25/15 20:22",http://dubuquecounty.org/,6/6/13 18:08
dukescounty.org,,County Government,Massachusetts,accepted term,"Dukes County, Ma -- Note added 8/26/15 16:00",http://dukescounty.org/Pages/index,6/6/13 18:08
dunncountywi.govoffice2.com,,County Government,Wisconsin,accepted term,"Dunn County, WI -- Note added 3/21/14 19:07",http://www.dunncountywi.govoffice2.com/,6/6/13 18:09
dupageco.org,,County Government,Illinois,accepted term,"DuPage County, IL -- Note added 11/22/13 12:30",http://dupageco.org/,6/6/13 18:08
duplincountync.com,,County Government,North Carolina,accepted term,"duplin county, nc -- Note added 9/11/15 19:51",http://duplincountync.com/,6/6/13 18:08
eatoncounty.org,,County Government,Michigan,accepted term,"eaton county, mi -- Note added 9/3/15 14:33",http://eatoncounty.org/,6/6/13 18:08
edcgov.us,,County Government,California,accepted term,"County of El Dorado, CA -- Note added 12/6/13 12:12",https://www.edcgov.us/,6/6/13 18:08
elkcountyks.org,,County Government,Kansas,accepted term,"Elk County, KS -- Note added 3/24/14 12:40",http://elkcountyks.org/,6/6/13 18:08
ellisco.net,,County Government,Kansas,accepted term,"Ellis County, KS -- Note added 7/1/14 6:37",http://ellisco.net/,6/6/13 18:08
ellsworthcounty.org,,County Government,Kansas,accepted term,"Ellsworth County, KS -- Note added 7/1/14 6:38",http://ellsworthcounty.org/,6/6/13 18:08
elmoreco.org,,County Government,Alabama,accepted term,"Elmore County, AL -- Note added 7/15/13 15:36",http://www.elmoreco.org/,6/6/13 18:08
elmorecounty.org,,County Government,Idaho,accepted term,"Elmore County, ID -- Note added 7/8/13 13:45",http://elmorecounty.org/,6/6/13 18:08
emerycounty.com,,County Government,Utah,accepted term,"Emery County, UT -- Note added 12/6/13 15:27",http://emerycounty.com/,6/6/13 18:08
emmonscounty.tripod.com,,County Government,North Dakota,accepted term,"Emmons County, ND -- Note added 7/18/14 5:54",http://emmonscounty.tripod.com/,6/6/13 18:08
erie-county-ohio.net,,County Government,Ohio,accepted term,"County of Erie, OH -- Note added 3/14/14 17:53",http://erie-county-ohio.net/,6/6/13 18:08
eriecountygov.org,,County Government,Pennsylvania,accepted term,"Erie County, PA -- Note added 9/25/14 21:02",http://www.eriecountygov.org/,6/6/13 18:08
essex-countynj.org,,County Government,New Jersey,accepted term,"essex-county, nj -- Note added 9/15/15 20:05",http://essexcountynj.org/,6/6/13 18:08
etowahcounty.org,,County Government,Alabama,accepted term,"Etowah County, AL -- Note added 7/15/13 15:36",http://etowahcounty.org/,6/6/13 18:08
ewashtenaw.org,,County Government,Michigan,accepted term,"washtenaw county, mi -- Note added 9/3/15 14:35",http://ewashtenaw.org/,6/6/13 18:08
extension.ifas.ufl.edu,,County Government,Florida,accepted term,"Extension is a partnership between state, federal, and county governments to provide scientific knowledge and expertise to the public. The University of Florida (UF), together with Florida A&M University (FAMU), administers the Florida Cooperative Extension Service. At the University of Florida, Extension is located in the Institute of Food and Agricultural Sciences (IFAS), along with the College of Agricultural and Life Sciences (CALS) and the Florida Agricultural Experiment Station, and is called UF/IFAS Extension. -- Note added 7/9/15 14:44",http://extension.ifas.ufl.edu/,6/6/13 18:08
falloncounty.net,,County Government,Montana,accepted term,"Fallon County, MT -- Note added 11/22/13 13:11",http://falloncounty.net/,6/6/13 18:08
fayette-co-oh.com,,County Government,Ohio,accepted term,"County of Fayette, OH -- Note added 3/14/14 18:14",http://fayette-co-oh.com/,6/6/13 18:08
fayettetn.us,,County Government,Tennessee,accepted term,"Fayette County, TN -- Note added 6/25/14 6:10",http://fayettetn.us/,6/6/13 18:08
fcva.us,,County Government,Virginia,accepted term,"Frederick County, VA -- Note added 12/3/13 17:45",http://fcva.us/,12/3/13 15:57
ferry-county.com,,County Government,Washington,accepted term,"Ferry County, WA -- Note added 11/20/14 7:09",http://ferry-county.com/,6/6/13 18:08
fillmorecounty.org,,County Government,Nebraska,accepted term,"Fillmore County, NE -- Note added 12/6/13 19:18",http://fillmorecounty.org/,6/6/13 18:08
finneycounty.org,,County Government,Kansas,accepted term,"Finney County, KS -- Note added 7/1/14 6:41",http://finneycounty.org/,6/6/13 18:08
florenceco.org,,County Government,South Carolina,accepted term,"florence county, sc -- Note added 8/28/15 13:47",http://florenceco.org/,6/6/13 18:08
florencecountywi.com,,County Government,Wisconsin,accepted term,"Florence County, WI -- Note added 8/2/13 14:33",http://www.florencecountywi.com/,6/6/13 18:08
floydcoia.org,,County Government,Iowa,accepted term,"floyd county, IA -- Note added 8/25/15 20:27",http://floydcoia.org/,6/6/13 18:08
floydcova.org,,County Government,Virginia,accepted term,"Floyd County, VA -- Note added 6/17/14 18:06",http://floydcova.org/,6/6/13 18:08
fluvannacounty.org,,County Government,Virginia,accepted term,"County of Fluvanna, VA -- Note added 6/17/14 18:07",#N/A,6/6/13 18:08
fordcounty.net,,County Government,Kansas,accepted term,"Ford County, KS -- Note added 7/1/14 6:43",http://www.fordcounty.net/,6/6/13 18:08
fostercounty.com,,County Government,North Dakota,accepted term,"Foster County, ND -- Note added 7/22/14 5:58",http://www.fostercounty.com/,6/6/13 18:08
franklincoks.org,,County Government,Kansas,accepted term,"Franklin County, KS -- Note added 7/1/14 6:44",http://franklincoks.org/,6/6/13 18:08
franklincony.org,,County Government,New York,accepted term,"Franklin County, NY -- Note added 7/1/15 12:07",http://franklincony.org/content,6/6/13 18:08
franklincotn.us,,County Government,Tennessee,accepted term,"Franklin County, TN -- Note added 6/25/14 6:13",http://franklincotn.us/,6/6/13 18:08
franklincountyflorida.com,,County Government,Florida,accepted term,"Franklin County, FL -- Note added 6/23/15 18:20",http://franklincountyflorida.com/,6/6/13 18:08
franklincountyga.com,,County Government,Georgia,accepted term,"Franklin County, Ga -- Note added 8/25/15 14:59",http://franklincountyga.gov/,6/6/13 18:08
franklincountync.us,,County Government,North Carolina,accepted term,"franklin county, nc -- Note added 9/11/15 20:06",http://www.franklincountync.us/,6/6/13 18:08
franklincountyva.org,,County Government,Virginia,accepted term,"Franklin County, VA -- Note added 6/20/14 13:14",http://www.franklincountyva.org/,6/6/13 18:08
franklinmo.org,,County Government,Missouri,accepted term,County:   Franklin county in Missouri. -- Note added 10/1/15 20:55,http://franklinmo.org/,6/6/13 18:08
fremontco.com,,County Government,Colorado,accepted term,"Fremont County, CO -- Note added 7/11/14 6:07",http://fremontco.com/,6/6/13 18:08
fremontcountywy.org,,County Government,Wyoming,accepted term,"Fremont County, WY -- Note added 6/7/13 15:44",http://fremontcountywy.org/,6/6/13 18:08
fultoncountyoh.com,,County Government,Ohio,accepted term,"County of Fulton, OH -- Note added 3/14/14 18:39",http://fultoncountyoh.com/,6/6/13 18:08
gadsdengov.net,,County Government,Florida,accepted term,"Gadsden County, FL -- Note added 6/23/15 18:31",http://gadsdengov.net/,6/6/13 18:08
gallianet.net,,County Government,Ohio,accepted term,"County of Gallia, OH -- Note added 3/14/14 18:41",http://gallianet.net/index.php,6/6/13 18:08
garfield-county.com,,County Government,Colorado,accepted term,"Garfield County, CO -- Note added 7/11/14 6:09",http://garfield-county.com/,6/6/13 18:08
garlandcounty.org,,County Government,Arkansas,accepted term,"Garland County, AR -- Note added 7/17/13 18:42",http://garlandcounty.org/,6/6/13 18:08
garrettcounty.org,,County Government,Maryland,accepted term,"Garrett County, MD -- Note added 5/27/14 2:38",http://www.garrettcounty.org/,6/6/13 18:08
gastongov.com,,County Government,North Carolina,accepted term,"Gaston County, NC -- Note added 7/31/13 14:06",http://gastongov.com/,6/6/13 18:08
gatescounty.govoffice2.com,,County Government,North Carolina,accepted term,"Gates County, NC -- Note added 3/24/14 14:15",http://www.gatescounty.govoffice2.com/,6/6/13 18:09
gcva.us,,County Government,Virginia,accepted term,"Greene County, VA -- Note added 6/17/14 18:10",http://gcva.us/,6/6/13 18:08
gilchrist.fl.us,,County Government,Florida,accepted term,"Gilchrist County, FL -- Note added 6/23/15 18:32",http://gilchrist.fl.us/,6/6/13 18:08
gilescounty-tn.us,,County Government,Tennessee,accepted term,"Giles County, TN -- Note added 6/25/14 6:16",http://gilescounty-tn.us/,6/6/13 18:08
gilescounty.org,,County Government,Virginia,accepted term,"Giles County, VA -- Note added 6/17/14 18:11",http://gilescounty.org/,6/6/13 18:08
gladwinco.com,,County Government,Michigan,accepted term,"Gladwin County, MI -- Note added 8/18/14 18:24",http://www.gladwinco.com/,6/6/13 18:08
gloucesterva.info,,County Government,Virginia,accepted term,"County of Gloucester, VA -- Note added 12/5/13 14:54",http://gloucesterva.info/,6/6/13 18:08
glynncounty.org,,County Government,Georgia,accepted term,"Glynn County, Ga -- Note added 8/25/15 15:27",http://glynncounty.org/,6/6/13 18:08
gobroomecounty.com,,County Government,New York,accepted term,"Broome County, NY -- Note added 7/5/13 17:48",#N/A,6/6/13 18:08
gocarrollcounty.com,,County Government,Illinois,accepted term,"Tourism site for Carroll County, IL -- Note added 7/2/14 18:27",http://www.gocarrollcounty.com/,6/6/13 18:08
gogebic.org,,County Government,Michigan,accepted term,"gogebic county, mi -- Note added 9/3/15 14:47",http://gogebic.org/,6/6/13 18:08
goodingcounty.org,,County Government,Idaho,accepted term,"Gooding County, ID -- Note added 7/8/13 14:33",http://goodingcounty.org/,6/6/13 18:08
gordoncounty.org,,County Government,Georgia,accepted term,"Gordon County, Ga -- Note added 8/25/15 15:25",http://www.gordoncounty.org/,6/6/13 18:08
gov.allconet.org,,County Government,Maryland,accepted term,"Allegany County, MD -- Note added 1/22/14 17:35",http://gov.allconet.org/,6/6/13 18:08
gradycountyok.com,,County Government,Oklahoma,accepted term,"Grady County, OK -- Note added 8/2/13 14:59",http://gradycountyok.com/,8/2/13 14:59
grandcountyutah.net,,County Government,Utah,accepted term,"Grand County, UT -- Note added 8/21/14 5:20",http://grandcountyutah.net/,6/6/13 18:08
grantcoks.org,,County Government,Kansas,accepted term,"Grant County, KS -- Note added 7/1/14 11:11",http://grantcoks.org/,6/6/13 18:08
grantcounty.net,,County Government,Indiana,accepted term,"Grant County, In -- Note added 8/27/15 14:34",http://grantcounty.net/,6/6/13 18:08
grantcounty.org,,County Government,Wisconsin,accepted term,"Grant County, WI -- Note added 8/5/14 5:37",http://www.grantcounty.org/,6/6/13 18:08
grantcountynd.com,,County Government,North Dakota,accepted term,"Grant County, ND -- Note added 7/21/14 6:05",http://www.grantcountynd.com/,6/6/13 18:08
grantcountynm.com,,County Government,New Mexico,accepted term,"Grant County, NM -- Note added 7/16/14 5:14",http://grantcountynm.com/,6/6/13 18:08
granvillenc.govoffice2.com,,County Government,North Carolina,accepted term,"County of Granville, NC -- Note added 3/24/14 14:29",http://www.granvillenc.govoffice2.com/,6/6/13 18:09
greeleycounty.org,,County Government,Kansas,accepted term,"Unified Greeley County, KS -- Note added 7/23/14 14:51",http://www.greeleycounty.org/,6/6/13 18:08
greenegovernment.com,,County Government,New York,accepted term,"Green County, NY -- Note added 7/1/15 12:26",http://greenegovernment.com/,6/6/13 18:08
greenvillecounty.org,,County Government,South Carolina,accepted term,"greenville county, sc -- Note added 8/28/15 13:50",http://greenvillecounty.org/,6/6/13 18:08
greenwoodcounty.org,,County Government,Kansas,accepted term,"Greenwood County, KS -- Note added 7/7/14 11:12",http://www.greenwoodcounty.org/,6/6/13 18:08
greer.okcounties.org,,County Government,Oklahoma,accepted term,"Greer County, OK -- Note added 8/2/13 14:48",http://greer.okcounties.org/,8/2/13 14:48
grundyco.org,,County Government,Illinois,accepted term,"Grundy County, IL -- Note added 7/2/14 18:28",http://www.grundyco.org/,6/6/13 18:08
grundycounty.org,,County Government,Iowa,accepted term,"Grundy County, IA -- Note added 8/25/15 20:29",http://grundycounty.org/,6/6/13 18:08
gunnisoncounty.org,,County Government,Colorado,accepted term,"Gunnison County, CO -- Note added 7/11/14 6:11",http://gunnisoncounty.org/,6/6/13 18:08
gwinnettcounty.com,,County Government,Georgia,accepted term,"Gwinette County, Ga -- Note added 8/25/15 15:24",https://www.gwinnettcounty.com/portal/gwinnett/Home,6/6/13 18:08
hallcounty.org,,County Government,Georgia,accepted term,"Hall County, Ga -- Note added 8/25/15 15:24",http://hallcounty.org/,6/6/13 18:08
hamilton-co.org,,County Government,Ohio,accepted term,"Hamilton County, OH -- Note added 12/4/13 19:54",http://hamilton-co.org/hc/default.asp,6/6/13 18:08
hamiltoncounty.com,,County Government,New York,accepted term,"Hamilton County, NY -- Note added 8/2/13 15:24",http://www.hamiltoncounty.com/,6/6/13 18:08
hamiltoncounty.org,,County Government,Iowa,accepted term,"Hamilton County, Ia -- Note added 8/25/15 20:31",http://hamiltoncounty.org/,6/6/13 18:08
hamiltoncountyflorida.com,,County Government,Florida,accepted term,"Hamilton County, FL -- Note added 6/23/15 18:41",http://hamiltoncountyflorida.com/,6/6/13 18:08
hamiltoncountytx.org,,County Government,Texas,accepted term,"Hamilton County, TX -- Note added 8/2/13 13:51",#N/A,6/6/13 18:08
hamptoncountysc.org,,County Government,South Carolina,accepted term,"hampton county, sc -- Note added 8/28/15 13:53",http://hamptoncountysc.org/,6/6/13 18:08
hancockcountyia.org,,County Government,Iowa,accepted term,"Hancock County, Ia -- Note added 8/25/15 20:31",http://hancockcountyia.org/,6/6/13 18:08
hardeecounty.net,,County Government,Florida,accepted term,"Hardee County, FL -- Note added 6/23/15 18:42",http://hardeecounty.net/,6/6/13 18:08
harrisoncountyia.org,,County Government,Iowa,accepted term,"Harrison County, IA -- Note added 1/14/14 16:40",http://www.harrisoncountyia.org/,6/6/13 18:08
harrisoncountytexas.org,,County Government,Texas,accepted term,"Harrison County, TX -- Note added 6/22/15 6:22",http://harrisoncountytexas.org/,6/6/13 18:08
harrisoncountywv.com,,County Government,West Virginia,accepted term,Harrison County (WV) Commission -- Note added 3/31/14 12:58,http://www.harrisoncountywv.com/,6/6/13 18:08
harveycounty.com,,County Government,Kansas,accepted term,"Harvey County, KS -- Note added 7/7/14 11:14",http://harveycounty.com/,6/6/13 18:08
haskellcounty.org,,County Government,Kansas,accepted term,"Haskell County, KS -- Note added 7/7/14 11:15",http://haskellcounty.org/,6/6/13 18:08
hcbcc.net,,County Government,Florida,accepted term,"Highlands County, FL -- Note added 6/23/15 18:43",http://hcbcc.net/,6/6/13 18:08
hccommissioners.com,,County Government,Ohio,accepted term,"Commissioners Office for Huron County, OH -- Note added 3/14/14 19:06",http://hccommissioners.com/,6/6/13 18:08
hcky.org,,County Government,Kentucky,accepted term,"hardin county, ky -- Note added 8/27/15 16:31",http://hcky.org/,6/6/13 18:08
hctx.net,,County Government,Texas,accepted term,"Harris County, TX -- Note added 11/18/13 20:03",#N/A,6/6/13 18:08
henderson-county.com,,County Government,Texas,accepted term,"Henderson County, TX -- Note added 11/20/13 13:05",http://www.henderson-county.com/,6/6/13 18:08
hendersoncountync.org,,County Government,North Carolina,accepted term,"Henderson County, NC -- Note added 11/20/13 13:04",http://hendersoncountync.org/,6/6/13 18:08
hendersoncountytn.com,,County Government,Tennessee,accepted term,"Henderson County, TN -- Note added 6/25/14 6:17",http://www.hendersoncountytn.gov/,6/6/13 18:09
hendersonky.us,,County Government,Kentucky,accepted term,"Henderson County, KY -- Note added 11/20/13 13:06",http://hendersonky.us/,11/20/13 13:06
hennepin.us,,County Government,Minnesota,accepted term,"Hennepin County, MN -- Note added 3/28/14 12:23",http://www.hennepin.us/,6/6/13 18:08
henrico.us,,County Government,Virginia,accepted term,co.henrico.us redirects to henrico.us. Both co.henrico.us and henrico.us return results in Bing and Google so include both here still. n  -- Note added 7/23/14 14:20,#N/A,6/17/14 17:20
henryco.com,,County Government,Tennessee,accepted term,"Henry County, TN -- Note added 6/25/14 6:18",http://henryco.com/,6/6/13 18:08
henryco.net,,County Government,Indiana,accepted term,"henry county, In -- Note added 8/27/15 14:35",http://henryco.net/,6/6/13 18:08
henrycohd.org,,County Government,Ohio,accepted term,Henry County (OH) Health Department -- Note added 3/31/14 11:19,http://www.henrycohd.org/,3/28/14 18:08
henrycountyal.com,,County Government,Alabama,accepted term,"Henry County, AL -- Note added 7/17/13 13:39",http://henrycountyal.com/,7/17/13 13:39
